"ITTER107","Territorio","TIPO_DATO8","Tipo dato","TIP_FAM","Tipologia familiare","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2018","2018",2.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2019","2019",4.2,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2020","2020",4.9,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2021","2021",3.3,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2016","2016",3.1,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2017","2017",3.2,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2018","2018",3.5,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2019","2019",4.9,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2020","2020",5.8,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2021","2021",4.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2016","2016",6.1,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2017","2017",7.5,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2018","2018",7.8,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2019","2019",5.5,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2020","2020",8.3,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2021","2021",6.6,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2016","2016",10.4,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2017","2017",10.6,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2018","2018",10.5,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2019","2019",10.5,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2020","2020",13.9,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2021","2021",12.4,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2016","2016",25.8,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2017","2017",20.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2018","2018",17.2,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2019","2019",18.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2020","2020",26.4,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2021","2021",29.4,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2016","2016",9.4,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2017","2017",9.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2018","2018",9.6,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2019","2019",8.4,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2020","2020",11.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2021","2021",10.6,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2016","2016",10,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2017","2017",10.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2018","2018",11.4,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2019","2019",9.6,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2020","2020",13.2,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2021","2021",10.9,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2016","2016",7.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2017","2017",8.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2018","2018",6.5,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2019","2019",7.3,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2020","2020",10.2,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2021","2021",11.2,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2020","2020",8.8,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2021","2021",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2016","2016",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2017","2017",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2018","2018",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2019","2019",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2020","2020",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2021","2021",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2016","2016",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2017","2017",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2018","2018",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2019","2019",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2020","2020",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2021","2021",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2016","2016",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2017","2017",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2018","2018",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2019","2019",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2020","2020",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2021","2021",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2016","2016",27.9,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2017","2017",27.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2018","2018",27.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2019","2019",24.6,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2020","2020",28.4,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2021","2021",30.2,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2020","2020",8.3,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2021","2021",9.2,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2016","2016",3.7,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2017","2017",4.8,,
"ITCD","Nord","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2018","2018",6,,
